002_place,003_event,004_active,005_open_now,006_open_time,007_close_time,008_maximum_visit_duration,009_minimum_visit_duration,010_travel_time,011_travel_distance,012_travel_mode,013_rainfall,014_sunset,015_weather_score,016_weather_dependent,017_suitable_for_weather_score,018_average_social_rating,019_number_reviews,020_suitable_for_children,021_suitable_for_groups,022_suitable_for_vision_impaired,023_suitable_for_bicycles,024_suitable_for_wheelchair,025_eat,026_see,027_do,028_popularity_now,029_popularity_avg_current_day,030_popularity_avg_current_hour,031_better_when,032_elevation,033_bicycle_duration,034_bicycle_distance,035_operated_by
1,0,1,1.0,1502146800.0,1502173800.0,4.2,2.0,1358.0,18846.0,1.0,0,1502178740,1,0.65,0.7,3.8,5,1,1,0,0,1,0.0,0.8,0.2,0.46,10.5,57.5714285714,2.0,211.742385864,5072.0,16941.0,0.0
1,0,1,1.0,1502141400.0,1502182800.0,6.7,1.0,505.0,674.0,0.0,0,1502178740,1,0.69,0.7,4.6,17,1,1,1,1,1,0.0,0.5,0.5,0.64,26.7777777778,73.4285714286,2.0,17.578420639,178.0,674.0,1.0
1,0,1,0.0,,,0.0,2.0,3081.0,4081.0,0.0,0,1502178740,1,0.0,0.7,1.0,1,1,1,1,0,1,0.0,1.0,0.0,,,,2.0,24.0794487,940.0,4304.0,3.0
1,0,1,0.0,,,0.0,2.0,1008.0,12701.0,1.0,0,1502178740,1,1.0,0.9,4.0,2,1,1,0,0,0,0.0,0.75,0.25,,,,0.0,15.10201931,2606.0,12180.0,3.0
1,0,1,1.0,1502139600.0,1502186400.0,7.69,,1272.0,17530.0,1.0,0,1502178740,1,0.18,0.0,3.7,5,1,1,1,0,1,0.25,0.5,0.25,,,,0.0,188.436935425,4463.0,17008.0,0.0
1,0,1,0.0,,,0.0,,1283.0,17732.0,1.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,,,,,,,,194.083847046,4501.0,17251.0,
1,0,1,0.0,,,0.0,1.0,1903.0,32860.0,1.0,0,1502178740,1,0.86,0.85,4.16723300971,0,0,1,0,1,0,0.333333333333,0.666666666667,0.0,,,,0.0,68.4471588135,6735.0,32434.0,0.0
1,0,1,1.0,1502146800.0,1502177400.0,5.19,,1440.0,23901.0,1.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,0.0,0.666666666667,0.333333333333,,,,,54.8608627319,5009.0,23476.0,
1,0,1,0.0,,,0.0,1.0,1274.0,17553.0,1.0,0,1502178740,1,0.08,0.0,2.9,5,0,1,1,0,1,0.5,0.5,0.0,,,,2.0,187.008239746,4468.0,17031.0,0.0
1,0,1,0.0,,,0.0,,1428.0,21653.0,1.0,0,1502178740,1,0.0,0.0,5.0,2,0,0,0,0,0,0.0,1.0,0.0,,,,,46.6976165771,4382.0,20356.0,
1,0,1,0.0,,,0.0,8.0,1323.0,27092.0,1.0,0,1502178740,1,0.0,0.0,4.0,4,0,0,0,0,0,0.0,1.0,0.0,,,,,72.3304519653,5911.0,27093.0,
1,0,1,0.0,,,0.0,1.0,1666.0,16154.0,1.0,0,1502178740,1,0.7,0.9,4.0,2,1,1,0,1,1,0.0,0.5,0.5,,,,0.0,131.0,3468.0,12994.0,2.0
1,0,1,0.0,,,0.0,1.0,1982.0,30927.0,1.0,0,1502178740,1,0.8,0.8,4.16723300971,0,1,1,0,1,0,0.0,1.0,0.0,,,,2.0,5.60792160034,6318.0,30754.0,1.0
1,0,1,0.0,,,0.0,8.0,1764.0,27558.0,1.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,,,,,,,,20.4511013031,5693.0,27133.0,
1,0,1,0.0,,,0.0,8.0,1259.0,27492.0,1.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,,,,,,,,80.816986084,6010.0,27512.0,
1,0,1,1.0,1502145000.0,1502179200.0,5.69,1.0,1591.0,25516.0,1.0,0,1502178740,1,0.72,0.0,4.16723300971,0,0,1,0,0,0,0.0,1.0,0.0,,,,2.0,4.02919483185,5316.0,25091.0,0.0
1,0,1,1.0,1502136000.0,1502218800.0,16.69,1.0,1486.0,24037.0,1.0,0,1502178740,1,0.04,0.0,5.0,1,0,1,0,0,0,1.0,0.0,0.0,,,,2.0,27.7459907532,5045.0,23612.0,0.0
1,0,1,0.0,,,0.0,8.0,1634.0,25963.0,1.0,0,1502178740,1,0.0,0.0,2.0,1,0,0,0,0,0,0.0,0.666666666667,0.333333333333,,,,,57.0846977234,5394.0,25537.0,
1,0,1,0.0,,,0.0,8.0,1303.0,28215.0,1.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,,,,,,,,59.1394309998,6088.0,28216.0,
1,0,1,0.0,,,0.0,1.0,1676.0,26593.0,1.0,0,1502178740,1,0.1,0.0,4.4,5,0,1,1,0,1,0.5,0.5,0.0,,,,2.0,6.57003307343,5488.0,26168.0,0.0
1,0,1,0.0,,,0.0,8.0,1941.0,30575.0,1.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,,,,,,,,11.5230426788,6224.0,30150.0,
1,0,1,0.0,,,0.0,1.0,841.0,7324.0,1.0,0,1502178740,1,0.8,0.9,3.4,10,1,1,0,1,0,0.0,1.0,0.0,,,,0.0,143.979370117,2198.0,6936.0,2.0
1,0,1,0.0,,,0.0,8.0,1685.0,26972.0,1.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,0.0,0.0,1.0,,,,,13.659412384,5564.0,26547.0,
1,0,1,0.0,,,0.0,,1570.0,24725.0,1.0,0,1502178740,1,0.0,0.0,3.2,5,0,0,0,0,0,0.25,0.5,0.25,,,,,55.7019424438,5201.0,24299.0,
1,0,1,1.0,1502139600.0,1502190000.0,8.69,,1519.0,24666.0,1.0,0,1502178740,1,0.0,0.0,3.2,5,0,0,0,0,0,0.333333333333,0.666666666667,0.0,0.18,30.0,50.1428571429,,57.4128990173,5151.0,24241.0,
1,0,1,0.0,,,0.0,1.0,1581.0,25774.0,1.0,0,1502178740,1,0.81,0.67,4.8,5,1,1,0,0,1,0.0,1.0,0.0,,,,2.0,2.73995494843,5367.0,25308.0,1.0
1,0,1,0.0,,,0.0,8.0,2073.0,32653.0,1.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,,,,,,,,51.2255249023,6805.0,32228.0,
1,0,1,1.0,1502146800.0,1502168400.0,2.69,1.0,1530.0,24462.0,1.0,0,1502178740,1,0.05,0.0,4.1,5,0,1,1,0,1,1.0,0.0,0.0,0.32,11.5555555556,58.7142857143,2.0,59.0120773315,5160.0,24037.0,0.0
1,0,1,1.0,1502143200.0,1502182800.0,6.69,8.0,1550.0,24619.0,1.0,0,1502178740,1,0.0,0.0,3.4,5,0,0,0,0,0,0.0,0.666666666667,0.333333333333,0.77,36.5,76.7142857143,,58.076877594,5186.0,24194.0,
1,0,1,1.0,1502145000.0,1502173800.0,4.19,,2282.0,46197.0,1.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,0.0,1.0,0.0,,,,,28.4354095459,9330.0,44295.0,
1,0,1,1.0,1502146800.0,1502172000.0,3.69,1.0,2632.0,60006.0,1.0,0,1502178740,1,0.06,0.0,4.4,5,0,1,1,0,1,0.333333333333,0.666666666667,0.0,,,,2.0,247.341201782,12413.0,59582.0,0.0
1,0,1,0.0,,,0.0,8.0,1443.0,29296.0,1.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,0.0,0.666666666667,0.333333333333,,,,,26.7951278687,6347.0,29297.0,
1,0,1,,1502177400.0,1502114400.0,0.0,2.0,244.0,336.0,0.0,0,1502178740,1,0.07,0.5,4.3,5,1,1,1,0,1,1.0,0.0,0.0,0.0,16.8888888889,0.0,0.0,14.6671218872,80.0,340.0,0.0
1,0,1,0.0,,,0.0,1.0,1581.0,34972.0,1.0,0,1502178740,1,0.8,0.8,4.16723300971,0,0,1,0,0,1,0.333333333333,0.666666666667,0.0,,,,0.0,43.7563781738,7638.0,34973.0,0.0
1,0,1,1.0,1502154000.0,1502172000.0,3.69,1.0,2333.0,46991.0,1.0,0,1502178740,1,0.86,0.8,5.0,5,0,1,0,0,1,0.333333333333,0.666666666667,0.0,,,,0.0,25.4411373138,9447.0,44925.0,0.0
1,0,1,0.0,,,0.0,8.0,1830.0,37709.0,1.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,0.0,1.0,0.0,,,,,66.6670150757,8311.0,37710.0,
1,0,1,1.0,1502148600.0,1502177400.0,5.19,1.0,1349.0,1728.0,0.0,0,1502178740,1,0.06,0.0,4.16723300971,0,0,1,0,0,0,0.0,1.0,0.0,,,,2.0,16.4258842468,441.0,1724.0,0.0
1,0,1,0.0,,,0.0,8.0,1894.0,36072.0,1.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,,,,,,,,168.629150391,7177.0,34281.0,
1,0,1,0.0,,,0.0,8.0,906.0,15282.0,1.0,0,1502178740,1,0.0,0.0,3.0,1,0,0,0,0,0,0.0,1.0,0.0,,,,,145.935638428,3883.0,15799.0,
1,0,1,0.0,,,0.0,1.0,1047.0,16440.0,1.0,0,1502178740,1,0.7,0.0,4.8,5,1,1,0,1,1,0.0,1.0,0.0,,,,2.0,148.887359619,3871.0,15339.0,0.0
1,0,1,0.0,,,0.0,8.0,1139.0,19645.0,1.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,,,,,,,,155.866149902,4727.0,20161.0,
1,0,1,1.0,1502146800.0,1502175600.0,4.69,8.0,826.0,12660.0,1.0,0,1502178740,1,0.3,0.0,4.2,5,1,1,1,0,1,0.333333333333,0.666666666667,0.0,,,,0.0,150.988677979,3373.0,13176.0,0.0
1,0,1,0.0,,,0.0,8.0,1118.0,14024.0,1.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,,,,,,,,185.876144409,3528.0,12951.0,
1,0,1,0.0,,,0.0,2.0,477.0,631.0,0.0,0,1502178740,1,0.1,0.5,4.55,15,0,1,1,0,1,1.0,0.0,0.0,,,,0.0,16.4616680145,180.0,631.0,0.0
1,0,1,1.0,1502143200.0,1502186400.0,7.69,8.0,817.0,12640.0,1.0,0,1502178740,1,0.0,0.0,3.3,3,0,0,0,0,0,0.0,0.666666666667,0.333333333333,0.57,37.5555555556,47.8571428571,,151.829376221,3371.0,13156.0,
1,0,1,0.0,,,0.0,,846.0,13074.0,1.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,,,,,,,,140.759490967,3434.0,13590.0,
1,0,1,0.0,,,0.0,8.0,802.0,8508.0,1.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,,,,,,,,187.467208862,2152.0,6532.0,
1,0,1,0.0,,,0.0,8.0,885.0,11656.0,1.0,0,1502178740,1,0.07,0.0,3.7,5,1,1,0,0,1,0.2,0.6,0.2,,,,0.0,18.285736084,2386.0,11135.0,0.0
1,0,1,0.0,,,0.0,,646.0,6717.0,1.0,0,1502178740,1,0.06,0.0,4.0,5,1,1,0,0,1,0.25,0.5,0.25,,,,0.0,22.0982398987,1500.0,6167.0,0.0
1,0,1,1.0,1502146800.0,1502175600.0,4.69,1.0,797.0,8966.0,1.0,0,1502178740,1,0.81,0.8,4.4,5,1,1,0,0,1,0.0,1.0,0.0,0.5,16.9444444444,55.5714285714,0.0,6.11159229279,1929.0,8444.0,1.0
1,0,1,1.0,1502137800.0,1502188200.0,8.19,,607.0,6496.0,1.0,0,1502178740,1,0.0,0.0,3.7,5,0,0,0,0,0,0.25,0.5,0.25,,,,,19.4990215302,1451.0,5975.0,
1,0,1,,1502175600.0,1502195400.0,0.0,1.0,3295.0,4349.0,0.0,0,1502178740,1,0.05,0.0,4.5,5,0,1,1,0,1,1.0,0.0,0.0,,,,2.0,24.6863765717,929.0,4412.0,0.0
1,0,1,0.0,,,0.0,8.0,1264.0,16769.0,1.0,0,1502178740,1,0.0,0.0,4.5,2,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,35.9378547668,3598.0,16247.0,
1,0,1,0.0,,,0.0,2.0,475.0,677.0,0.0,0,1502178740,1,0.03,0.5,4.35,15,0,1,1,0,1,1.0,0.0,0.0,,,,2.0,7.15051317215,142.0,677.0,0.0
1,0,1,0.0,,,0.0,,1279.0,16909.0,1.0,0,1502178740,1,0.0,0.0,5.0,1,0,0,0,0,0,0.0,1.0,0.0,,,,,16.9530696869,3390.0,15653.0,
1,0,1,1.0,1502150400.0,1502175600.0,4.69,1.0,1177.0,17977.0,1.0,0,1502178740,1,0.08,0.0,4.5,5,1,1,1,0,1,0.333333333333,0.666666666667,0.0,,,,0.0,95.7377471924,4016.0,17455.0,0.0
1,0,1,0.0,,,0.0,1.0,1108.0,15426.0,1.0,0,1502178740,1,0.7,0.7,4.0,2,1,1,1,1,1,0.333333333333,0.666666666667,0.0,,,,0.0,53.9915390015,3370.0,14904.0,0.0
1,0,1,0.0,,,0.0,,1067.0,14111.0,1.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,,,,,,,,29.6754264832,2911.0,13554.0,
1,0,1,0.0,,,0.0,8.0,1037.0,13185.0,1.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,6.72346305847,2310.0,10309.0,
1,0,1,0.0,,,0.0,8.0,,,,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,,,,,,,,5.3160238266,,,
1,0,1,0.0,,,0.0,,1008.0,12701.0,1.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,,,,,,,,15.10201931,2606.0,12180.0,
1,0,1,0.0,,,0.0,1.0,907.0,12503.0,1.0,0,1502178740,1,0.06,0.0,4.6,5,0,1,0,0,0,1.0,0.0,0.0,,,,2.0,28.0007419586,2608.0,11981.0,0.0
1,0,1,0.0,,,0.0,8.0,1407.0,21211.0,1.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,,,,,,,,152.339782715,4978.0,20689.0,
1,0,1,,1502177400.0,1502190000.0,0.0,2.0,595.0,735.0,0.0,0,1502178740,1,0.07,0.0,4.4,15,0,1,1,0,1,1.0,0.0,0.0,,,,2.0,26.2647228241,330.0,735.0,0.0
1,0,1,0.0,,,0.0,8.0,1447.0,19079.0,1.0,0,1502178740,1,0.03,0.0,4.2,5,1,1,1,0,1,0.333333333333,0.5,0.166666666667,,,,2.0,7.24303817749,3874.0,18557.0,0.0
1,0,1,1.0,1502152200.0,1502188200.0,8.19,2.0,1016.0,13349.0,1.0,0,1502178740,1,0.04,0.0,4.3,5,0,1,0,1,0,1.0,0.0,0.0,0.07,8.66666666667,13.7142857143,2.0,32.169670105,2770.0,12827.0,0.0
1,0,1,0.0,,,0.0,1.0,1127.0,15297.0,1.0,0,1502178740,1,0.7,0.9,4.16723300971,0,0,1,0,1,0,0.0,1.0,0.0,,,,2.0,71.5651626587,3592.0,14775.0,0.0
1,0,1,0.0,,,0.0,1.0,991.0,12952.0,1.0,0,1502178740,1,0.01,0.0,3.0,1,0,1,0,1,0,0.0,0.0,1.0,,,,2.0,37.8805923462,2724.0,12431.0,3.0
1,0,1,1.0,1502136000.0,1502179200.0,5.68,1.0,1053.0,13461.0,1.0,0,1502178740,1,0.04,0.0,4.5,4,0,1,0,1,0,1.0,0.0,0.0,,,,2.0,35.1779594421,2793.0,12931.0,0.0
1,0,1,,1502172000.0,1502184600.0,0.0,1.0,1026.0,13375.0,1.0,0,1502178740,1,0.05,0.0,4.5,2,0,1,0,1,0,1.0,0.0,0.0,,,,2.0,32.7117843628,2776.0,12853.0,0.0
1,0,1,0.0,,,0.0,1.0,1017.0,13584.0,1.0,0,1502178740,1,0.05,0.0,4.16723300971,0,0,1,0,1,0,1.0,0.0,0.0,,,,2.0,32.1699867249,2774.0,12848.0,0.0
1,0,1,1.0,1502139600.0,1502190000.0,8.68,8.0,1004.0,13325.0,1.0,0,1502178740,1,0.0,0.0,4.5,5,0,0,0,0,0,0.0,1.0,0.0,0.53,35.0,72.7142857143,,32.9432983398,2768.0,12803.0,
1,0,1,1.0,1502154000.0,1502172000.0,3.68,1.0,902.0,12156.0,1.0,0,1502178740,1,0.7,0.7,4.3,5,0,1,0,1,0,0.333333333333,0.666666666667,0.0,,,,0.0,25.1942806244,2492.0,11634.0,0.0
1,0,1,0.0,,,0.0,8.0,1260.0,26449.0,1.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,,,,,,,,152.026168823,6053.0,26450.0,
1,0,1,,1502175600.0,1502114400.0,0.0,3.0,566.0,769.0,0.0,0,1502178740,1,0.07,0.0,4.35,15,0,1,1,0,1,1.0,0.0,0.0,0.0,13.6111111111,0.0,2.0,9.46033382416,183.0,763.0,0.0
1,0,1,1.0,1502146800.0,1502175600.0,4.68,1.0,1311.0,27025.0,1.0,0,1502178740,1,0.7,0.7,4.1,5,0,1,0,1,0,0.0,0.666666666667,0.333333333333,,,,0.0,61.8983192444,5901.0,27026.0,0.0
1,0,1,1.0,1502150400.0,1502172000.0,3.68,1.0,2371.0,49198.0,1.0,0,1502178740,1,0.7,0.7,4.7,3,0,1,0,1,0,0.333333333333,0.666666666667,0.0,,,,0.0,71.9756546021,9595.0,42500.0,0.0
1,0,1,1.0,1502137800.0,1502177400.0,5.18,1.0,1083.0,18272.0,1.0,0,1502178740,1,0.01,0.0,1.0,2,0,1,0,1,0,1.0,0.0,0.0,,,,2.0,167.695449829,4247.0,18182.0,0.0
1,0,1,0.0,,,0.0,1.0,1244.0,24664.0,1.0,0,1502178740,1,0.05,0.0,3.5,5,0,1,0,0,0,1.0,0.0,0.0,,,,2.0,138.801254272,5123.0,22873.0,0.0
1,0,1,1.0,1502139600.0,1502191800.0,9.18,8.0,1440.0,26623.0,1.0,0,1502178740,1,0.06,0.0,4.5,4,0,1,0,1,0,0.25,0.5,0.25,,,,0.0,144.0,5493.0,24832.0,0.0
1,0,1,0.0,,,0.0,4.0,1341.0,25388.0,1.0,0,1502178740,1,0.0,0.0,4.2,5,0,1,0,1,0,1.0,0.0,0.0,,,,0.0,150.005783081,5294.0,23597.0,0.0
1,0,1,1.0,1502150400.0,1502172000.0,3.68,1.0,1785.0,31261.0,1.0,0,1502178740,1,0.7,0.65,4.2,5,1,1,0,1,0,0.0,1.0,0.0,,,,2.0,164.083724976,6358.0,29470.0,0.0
1,0,1,1.0,1502141400.0,1502186400.0,7.68,1.0,1257.0,24614.0,1.0,0,1502178740,1,0.05,0.0,3.9,5,0,1,0,1,0,0.0,0.5,0.5,0.55,34.7222222222,70.5714285714,2.0,138.517593384,5115.0,22823.0,0.0
1,0,1,1.0,1502150400.0,1502175600.0,4.68,1.0,1313.0,25241.0,1.0,0,1502178740,1,0.0,0.0,3.7,3,0,1,0,0,0,1.0,0.0,0.0,,,,2.0,147.535476685,5244.0,23450.0,0.0
1,0,1,1.0,1502157600.0,1502197200.0,10.68,,,,,0,1502178740,1,0.04,0.0,4.6,5,0,1,0,1,0,1.0,0.0,0.0,,,,2.0,150.784606934,,,0.0
1,0,1,1.0,1502145000.0,1502172000.0,3.68,2.0,726.0,974.0,0.0,0,1502178740,1,0.09,0.0,4.35,15,0,1,1,0,1,1.0,0.0,0.0,0.35,14.5555555556,44.7142857143,2.0,7.45366811752,249.0,967.0,0.0
1,0,1,0.0,,,0.0,8.0,1333.0,25446.0,1.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,,,,,,,,149.65713501,5281.0,23655.0,
1,0,1,0.0,,,0.0,1.0,1314.0,25095.0,1.0,0,1502178740,1,0.04,0.0,4.2,15,0,1,0,1,0,1.0,0.0,0.0,,,,2.0,145.048461914,5231.0,23304.0,0.0
1,0,1,0.0,,,0.0,,1560.0,28032.0,1.0,0,1502178740,1,0.1,0.0,4.7,5,0,1,0,1,0,0.25,0.5,0.25,,,,0.0,149.667724609,5733.0,26241.0,0.0
1,0,1,1.0,1502146800.0,1502172000.0,3.68,1.0,2035.0,2826.0,0.0,0,1502178740,1,0.04,0.0,5.0,3,0,1,0,0,0,1.0,0.0,0.0,,,,2.0,4.0,538.0,2811.0,0.0
1,0,1,1.0,1502150400.0,1502193600.0,9.68,,1085.0,18289.0,1.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,0.0,1.0,0.0,,,,,166.616928101,4250.0,18200.0,
1,0,1,0.0,,,0.0,,1228.0,23708.0,1.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,137.687728882,5424.0,24485.0,
1,0,1,1.0,1502139600.0,1502188200.0,8.18,1.0,989.0,14586.0,1.0,0,1502178740,1,0.05,0.0,3.5,5,0,1,0,0,0,1.0,0.0,0.0,,,,2.0,172.396835327,3551.0,14495.0,0.0
1,0,1,1.0,1502146800.0,1502175600.0,4.68,1.0,216.0,282.0,0.0,0,1502178740,1,0.06,0.0,4.16723300971,0,0,1,0,0,0,0.0,0.666666666667,0.333333333333,,,,2.0,15.967461586,73.0,282.0,0.0
1,0,1,1.0,1502132400.0,1502195400.0,10.18,2.0,982.0,15140.0,1.0,0,1502178740,1,0.5,0.0,3.7,5,0,1,1,1,1,0.0,0.0,1.0,0.62,42.4444444444,41.5,2.0,169.950012207,3572.0,14612.0,2.0
1,0,1,0.0,,,0.0,8.0,1031.0,17366.0,1.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,,,,,,,,166.062332153,4091.0,17277.0,
1,0,1,1.0,1502155800.0,1502166600.0,2.18,1.0,701.0,870.0,0.0,0,1502178740,1,0.04,0.0,4.5,5,0,1,1,0,1,1.0,0.0,0.0,0.42,12.5,35.7142857143,2.0,22.1496105194,362.0,946.0,0.0
1,0,1,0.0,,,0.0,1.0,1079.0,18231.0,1.0,0,1502178740,1,0.02,0.0,4.8,5,0,1,0,1,1,1.0,0.0,0.0,,,,2.0,167.477890015,4241.0,18142.0,0.0
1,0,1,1.0,1502150400.0,1502193600.0,9.68,1.0,607.0,4622.0,1.0,0,1502178740,1,0.07,0.0,4.2,5,0,1,0,0,0,0.0,0.666666666667,0.333333333333,0.19,17.4444444444,25.5714285714,2.0,61.920539856,1339.0,4476.0,0.0
1,0,1,0.0,,,0.0,1.0,685.0,5235.0,1.0,0,1502178740,1,0.05,0.0,4.16723300971,0,0,1,0,0,0,1.0,0.0,0.0,,,,2.0,61.584980011,1399.0,4631.0,0.0
1,0,1,0.0,,,0.0,8.0,721.0,9270.0,1.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,176.310394287,2469.0,8197.0,
1,0,1,0.0,,,0.0,1.0,278.0,355.0,0.0,0,1502178740,1,0.05,0.0,3.8,5,0,1,0,1,1,1.0,0.0,0.0,,,,2.0,16.7689228058,117.0,355.0,0.0
1,0,1,1.0,1502146800.0,1502175600.0,4.68,1.0,746.0,5320.0,1.0,0,1502178740,1,0.03,0.0,5.0,1,1,1,0,0,0,1.0,0.0,0.0,,,,2.0,60.7505455017,1391.0,4596.0,0.0
1,0,1,1.0,1502157600.0,1502190000.0,8.68,,,,,0,1502178740,1,0.0,0.0,4.7,5,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,190.325332642,,,
1,0,1,1.0,1502152200.0,1502186400.0,7.68,1.0,3463.0,4369.0,0.0,0,1502178740,1,0.05,0.0,3.7,3,0,1,0,1,0,1.0,0.0,0.0,,,,2.0,60.9236450195,1315.0,4382.0,0.0
1,0,1,1.0,1502150400.0,1502186400.0,7.68,8.0,3477.0,4381.0,0.0,0,1502178740,1,0.0,0.0,5.0,1,0,0,0,0,0,0.0,0.666666666667,0.333333333333,,,,,61.0023994446,1318.0,4394.0,
1,0,1,1.0,1502150400.0,1502186400.0,7.68,8.0,609.0,4740.0,1.0,0,1502178740,1,0.0,0.0,3.6,5,0,0,0,0,0,1.0,0.0,0.0,,,,,61.0602531433,1319.0,4400.0,
1,0,1,1.0,1502150400.0,1502172000.0,3.68,3.0,939.0,1298.0,0.0,0,1502178740,1,0.02,0.5,4.55,17,1,1,1,0,1,0.0,0.5,0.5,0.59,17.1111111111,68.0,0.0,5.7002196312,284.0,1403.0,2.0
1,0,1,1.0,1502154000.0,1502166600.0,2.18,2.0,495.0,645.0,0.0,0,1502178740,1,0.02,0.0,4.55,15,0,1,1,0,1,1.0,0.0,0.0,0.0,7.44444444444,10.0,2.0,2.17897343636,168.0,645.0,0.0
1,0,1,,1502175600.0,1502191800.0,0.0,1.0,623.0,4778.0,1.0,0,1502178740,1,0.04,0.0,3.9,5,0,1,0,0,0,1.0,0.0,0.0,,,,2.0,62.0,1359.0,4632.0,0.0
1,0,1,1.0,1502154000.0,1502186400.0,7.68,1.0,3500.0,4421.0,0.0,0,1502178740,1,0.04,0.0,4.16723300971,0,1,1,0,0,0,0.0,0.666666666667,0.333333333333,,,,2.0,60.2387199402,1321.0,4434.0,0.0
