002_place,003_event,004_active,005_open_now,006_open_time,007_close_time,008_maximum_visit_duration,009_minimum_visit_duration,010_travel_time,011_travel_distance,012_travel_mode,013_rainfall,014_sunset,015_weather_score,016_weather_dependent,017_suitable_for_weather_score,018_average_social_rating,019_number_reviews,020_suitable_for_children,021_suitable_for_groups,022_suitable_for_vision_impaired,023_suitable_for_bicycles,024_suitable_for_wheelchair,025_eat,026_see,027_do,028_popularity_now,029_popularity_avg_current_day,030_popularity_avg_current_hour,031_better_when,032_elevation,033_bicycle_duration,034_bicycle_distance,035_operated_by
1,0,1,1.0,1502155800.0,1502186400.0,7.68,1.0,3300.0,4135.0,0.0,0,1502178740,1,0.08,0.0,4.7,3,0,1,0,0,0,1.0,0.0,0.0,,,,2.0,66.0124282837,1283.0,4148.0,0.0
1,0,1,1.0,1502141400.0,1502173800.0,4.18,1.0,611.0,4720.0,1.0,0,1502178740,1,0.05,0.0,4.8,5,1,1,0,0,0,1.0,0.0,0.0,,,,2.0,61.6997947693,1349.0,4574.0,0.0
1,0,1,1.0,1502152200.0,1502190000.0,8.68,1.0,3538.0,4473.0,0.0,0,1502178740,1,0.06,0.0,4.4,5,0,1,0,1,0,1.0,0.0,0.0,,,,2.0,61.14686203,1331.0,4486.0,0.0
1,0,1,1.0,1502150400.0,1502186400.0,7.68,1.0,548.0,743.0,0.0,0,1502178740,1,0.04,0.0,3.0,2,0,1,0,1,0,1.0,0.0,0.0,,,,2.0,9.67213058472,180.0,737.0,0.0
1,0,1,1.0,1502146800.0,1502218800.0,16.68,2.0,407.0,557.0,0.0,0,1502178740,1,0.5,0.0,5.0,1,1,1,0,1,1,0.0,0.666666666667,0.333333333333,,,,1.0,14.5657205582,128.0,557.0,3.0
1,0,1,1.0,1502154000.0,1502186400.0,7.68,1.0,2885.0,3785.0,0.0,0,1502178740,1,0.04,0.0,3.9,5,1,1,0,0,0,1.0,0.0,0.0,0.42,26.2222222222,46.4285714286,2.0,28.872341156,908.0,4100.0,0.0
1,0,1,1.0,1502157600.0,1502200800.0,11.68,2.0,693.0,953.0,0.0,0,1502178740,1,0.06,0.0,4.6,5,0,1,0,1,0,1.0,0.0,0.0,,,,2.0,7.28225183487,213.0,1020.0,0.0
1,0,1,,1502179200.0,1502197200.0,0.0,1.0,403.0,577.0,0.0,0,1502178740,1,0.07,0.0,3.8,5,1,1,0,0,0,1.0,0.0,0.0,,,,2.0,9.04106330872,116.0,577.0,0.0
1,0,1,1.0,1502154000.0,1502200800.0,11.68,1.0,541.0,707.0,0.0,0,1502178740,1,0.05,0.0,4.2,15,0,1,1,0,1,1.0,0.0,0.0,0.17,17.1666666667,24.1428571429,2.0,1.39600133896,179.0,707.0,0.0
1,0,1,1.0,1502157600.0,1502186400.0,7.68,1.0,2893.0,3799.0,0.0,0,1502178740,1,0.05,0.0,3.4,5,0,1,0,0,0,1.0,0.0,0.0,,,,2.0,29.1847419739,847.0,3862.0,0.0
1,0,1,1.0,1502137800.0,1502186400.0,7.68,1.0,225.0,315.0,0.0,0,1502178740,1,0.05,0.0,4.0,5,1,1,0,0,0,1.0,0.0,0.0,,,,2.0,13.4389438629,48.0,315.0,0.0
1,0,1,1.0,1502139600.0,1502197200.0,10.68,8.0,535.0,695.0,0.0,0,1502178740,1,0.03,0.0,4.25,10,1,1,1,1,1,0.25,0.5,0.25,,,,2.0,1.63440668583,186.0,745.0,0.0
1,0,1,1.0,1502146800.0,1502175600.0,4.68,1.0,808.0,1107.0,0.0,0,1502178740,1,0.05,0.0,4.7,5,0,1,1,0,1,0.0,0.666666666667,0.333333333333,,,,2.0,5.75137996674,247.0,1182.0,0.0
1,0,1,1.0,1502146800.0,1502177400.0,5.18,1.0,890.0,1211.0,0.0,0,1502178740,1,0.04,0.0,5.0,3,1,1,0,0,0,0.0,0.666666666667,0.333333333333,,,,2.0,5.07737159729,259.0,1259.0,0.0
1,0,1,0.0,,,0.0,1.0,1626.0,2191.0,0.0,0,1502178740,1,0.06,0.0,4.2,5,1,1,0,1,0,1.0,0.0,0.0,,,,2.0,7.25087594986,448.0,2241.0,0.0
1,0,1,1.0,1502150400.0,1502172000.0,3.67,2.0,2775.0,51134.0,1.0,0,1502178740,1,0.09,0.0,3.8,5,1,1,0,1,0,0.333333333333,0.666666666667,0.0,0.71,23.2222222222,72.2857142857,2.0,95.3094329834,12818.0,50954.0,0.0
1,0,1,1.0,1502145000.0,1502181000.0,6.17,1.0,838.0,1031.0,0.0,0,1502178740,1,0.03,0.0,4.16723300971,0,0,1,0,1,0,1.0,0.0,0.0,,,,2.0,27.1978473663,393.0,1107.0,0.0
1,0,1,0.0,,,0.0,1.0,959.0,1323.0,0.0,0,1502178740,1,0.06,0.0,4.3,3,0,1,1,1,1,0.0,1.0,0.0,,,,2.0,6.99664306641,288.0,1423.0,2.0
1,0,1,0.0,,,0.0,8.0,610.0,762.0,0.0,0,1502178740,1,0.03,0.0,3.5,5,1,1,1,0,1,0.25,0.5,0.25,,,,0.0,25.8389873505,274.0,762.0,0.0
1,0,1,,1502179200.0,1502193600.0,0.0,1.0,499.0,660.0,0.0,0,1502178740,1,0.05,0.0,4.65,15,0,1,1,0,1,1.0,0.0,0.0,,,,2.0,16.525384903,185.0,660.0,0.0
1,0,1,0.0,,,0.0,8.0,780.0,1068.0,0.0,0,1502178740,1,0.04,0.0,3.65,10,0,1,0,1,0,0.25,0.5,0.25,,,,0.0,5.96747398376,238.0,1116.0,0.0
1,0,1,0.0,,,0.0,1.0,931.0,1279.0,0.0,0,1502178740,1,0.06,0.0,5.0,1,0,1,1,1,1,0.0,1.0,0.0,,,,2.0,7.0574221611,285.0,1380.0,2.0
1,0,1,1.0,1502139600.0,1502193600.0,9.67,1.0,2945.0,3867.0,0.0,0,1502178740,1,0.03,0.0,3.0,5,1,1,0,1,1,1.0,0.0,0.0,0.77,42.6111111111,79.5714285714,2.0,29.0937919617,879.0,3929.0,0.0
1,0,1,0.0,,,0.0,,842.0,1163.0,0.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,0.0,1.0,0.0,,,,,5.72541046143,261.0,1264.0,
1,0,1,1.0,1502245177.0,1502072377.0,86400.0,8.0,475.0,676.0,0.0,0,1502178740,1,0.05,0.0,4.35,10,0,1,1,0,1,0.25,0.5,0.25,,,,2.0,7.16030693054,142.0,676.0,0.0
1,0,1,1.0,1502142300.0,1502186400.0,7.67,1.0,1442.0,1949.0,0.0,0,1502178740,1,0.04,0.0,4.16723300971,0,0,1,0,0,0,0.0,0.5,0.5,,,,2.0,4.98451423645,403.0,1999.0,0.0
1,0,1,1.0,1502150400.0,1502175600.0,4.67,1.0,1802.0,30102.0,1.0,0,1502178740,1,0.0,0.8,4.7,5,0,1,0,1,0,1.0,0.0,0.0,,,,0.0,181.202102661,7171.0,28581.0,0.0
1,0,1,1.0,1502146800.0,1502175600.0,4.67,2.0,1416.0,20829.0,1.0,0,1502178740,1,0.7,1.0,4.5,5,0,1,0,1,0,0.0,0.666666666667,0.333333333333,,,,0.0,349.313873291,5733.0,20230.0,0.0
1,0,1,0.0,,,0.0,2.0,2165.0,38023.0,1.0,0,1502178740,1,0.0,0.9,4.5,2,1,1,1,1,0,0.333333333333,0.666666666667,0.0,,,,0.0,205.117095947,10123.0,37844.0,0.0
1,0,1,0.0,,,0.0,8.0,2199.0,37145.0,1.0,0,1502178740,1,0.0,0.0,5.0,2,0,0,0,0,0,0.0,1.0,0.0,,,,,309.216644287,9594.0,36232.0,
1,0,1,1.0,1502146800.0,1502168400.0,2.67,1.0,406.0,527.0,0.0,0,1502178740,1,0.02,0.0,4.6,15,1,1,1,0,1,1.0,0.0,0.0,0.31,16.8333333333,39.7142857143,2.0,18.5412063599,204.0,527.0,0.0
1,0,1,0.0,,,0.0,2.0,1687.0,30338.0,1.0,0,1502178740,1,1.0,0.88,4.7,5,0,1,0,0,0,0.0,1.0,0.0,,,,1.0,170.132217407,6367.0,30440.0,0.0
1,0,1,0.0,,,0.0,8.0,,,,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,,,,,,,,4.86160993576,,,
1,0,1,0.0,,,0.0,8.0,,,,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,,,,,,,,120.533081055,,,
1,0,1,1.0,1502150400.0,1502175600.0,4.67,2.0,1262.0,20962.0,1.0,0,1502178740,1,0.5,0.86,4.6,5,0,1,0,1,0,0.25,0.75,0.0,,,,0.0,165.206054688,4682.0,20873.0,0.0
1,0,1,1.0,1502150400.0,1502172000.0,3.67,1.0,1667.0,27060.0,1.0,0,1502178740,1,0.03,0.0,4.35,15,0,1,0,1,0,0.0,1.0,0.0,,,,2.0,166.548141479,5749.0,26971.0,2.0
1,0,1,0.0,,,0.0,1.0,1161.0,19211.0,1.0,0,1502178740,1,0.07,0.0,5.0,2,0,1,0,0,0,0.0,1.0,0.0,,,,2.0,173.225128174,4388.0,19122.0,0.0
1,0,1,1.0,1502148600.0,1502173800.0,4.17,1.0,1212.0,19419.0,1.0,0,1502178740,1,0.05,0.0,5.0,2,0,1,0,1,0,0.0,1.0,0.0,,,,2.0,173.169769287,4400.0,19203.0,0.0
1,0,1,1.0,1502143200.0,1502172000.0,3.67,8.0,1176.0,19301.0,1.0,0,1502178740,1,0.04,0.0,1.0,1,1,1,0,1,0,0.25,0.5,0.25,,,,0.0,173.225509644,4403.0,19212.0,0.0
1,0,1,0.0,,,0.0,,1186.0,19360.0,1.0,0,1502178740,1,0.04,0.0,3.8,5,0,1,0,1,0,0.25,0.5,0.25,,,,2.0,173.927139282,4413.0,19271.0,0.0
1,0,1,1.0,1502141400.0,1502179200.0,5.67,1.0,1194.0,19413.0,1.0,0,1502178740,1,0.04,0.0,3.8,4,0,1,0,1,1,0.0,1.0,0.0,,,,2.0,173.613586426,4423.0,19324.0,0.0
1,0,1,1.0,1502157600.0,1502166600.0,2.17,1.0,507.0,659.0,0.0,0,1502178740,1,0.06,0.0,4.15,15,0,1,1,0,1,1.0,0.0,0.0,,,,2.0,9.31260585785,241.0,650.0,0.0
1,0,1,1.0,1502146800.0,1502197200.0,10.67,8.0,1184.0,19311.0,1.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,0.0,1.0,0.0,,,,,173.829528809,4423.0,19222.0,
1,0,1,1.0,1502150400.0,1502172000.0,3.67,1.0,1128.0,18861.0,1.0,0,1502178740,1,0.04,0.0,5.0,4,0,1,0,1,0,0.0,1.0,0.0,,,,2.0,174.635421753,4329.0,18772.0,2.0
1,0,1,0.0,,,0.0,1.0,1178.0,19303.0,1.0,0,1502178740,1,0.05,0.0,4.0,5,0,1,0,0,0,0.0,1.0,0.0,,,,2.0,173.340118408,4403.0,19214.0,0.0
1,0,1,1.0,1502152200.0,1502186400.0,7.67,8.0,1164.0,19226.0,1.0,0,1502178740,1,0.06,0.0,4.6,5,0,1,0,0,0,0.25,0.5,0.25,,,,2.0,173.178115845,4390.0,19137.0,0.0
1,0,1,0.0,,,0.0,8.0,1200.0,19345.0,1.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,,,,,,,,174.177566528,4417.0,19294.0,
1,0,1,1.0,1502145000.0,1502172000.0,3.67,1.0,1171.0,19263.0,1.0,0,1502178740,1,0.04,0.0,4.2,5,0,1,0,1,0,1.0,0.0,0.0,,,,2.0,173.131362915,4396.0,19174.0,0.0
1,0,1,0.0,,,0.0,2.0,1281.0,20018.0,1.0,0,1502178740,1,0.0,0.89,4.5,2,1,1,0,1,0,0.0,0.666666666667,0.333333333333,,,,0.0,388.547302246,5589.0,19419.0,3.0
1,0,1,0.0,,,0.0,8.0,,,,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,0.0,1.0,0.0,,,,,18.0,,,
1,0,1,0.0,,,0.0,,933.0,9208.0,1.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,,,,,,,,67.2634887695,2294.0,8604.0,
1,0,1,1.0,1502143200.0,1502168400.0,2.67,1.0,333.0,444.0,0.0,0,1502178740,1,0.05,0.0,4.7,15,0,1,1,0,1,1.0,0.0,0.0,,,,2.0,15.1069526672,79.0,475.0,0.0
1,0,1,1.0,1502146800.0,1502175600.0,4.67,1.0,1574.0,27066.0,1.0,0,1502178740,1,0.07,0.0,4.16723300971,0,0,1,0,0,0,1.0,0.0,0.0,,,,2.0,161.177520752,6884.0,26886.0,0.0
1,0,1,0.0,,,0.0,1.0,1054.0,1346.0,0.0,0,1502178740,1,0.04,0.0,4.16723300971,0,0,1,0,0,1,0.0,1.0,0.0,,,,2.0,13.2106494904,455.0,1437.0,2.0
1,0,1,1.0,1502143200.0,1502175600.0,4.67,8.0,,,,0,1502178740,1,0.0,0.0,3.5,2,0,0,0,0,0,0.0,1.0,0.0,,,,,240.357192993,,,
1,0,1,0.0,,,0.0,2.0,1716.0,29380.0,1.0,0,1502178740,1,0.8,0.98,4.2,5,1,1,0,1,0,0.0,1.0,0.0,,,,0.0,168.586639404,7393.0,29201.0,1.0
1,0,1,1.0,1502245196.0,1502072396.0,86400.0,8.0,1568.0,27562.0,1.0,0,1502178740,1,0.5,0.0,4.7,5,1,1,0,1,1,0.25,0.5,0.25,,,,0.0,221.950622559,7204.0,27383.0,0.0
1,0,1,0.0,,,0.0,,3772.0,62805.0,1.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,,,,,,,,185.847427368,16489.0,61392.0,
1,0,1,1.0,1502154000.0,1502175600.0,4.67,1.0,2342.0,40213.0,1.0,0,1502178740,1,0.5,0.99,5.0,2,0,1,0,1,0,0.333333333333,0.666666666667,0.0,,,,0.0,147.90675354,10502.0,40033.0,0.0
1,0,1,0.0,,,0.0,8.0,2809.0,52431.0,1.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,,,,,,,,123.951126099,13360.0,51899.0,
1,0,1,0.0,,,0.0,1.0,405.0,526.0,0.0,0,1502178740,1,0.06,0.0,4.55,15,0,1,1,0,1,1.0,0.0,0.0,,,,2.0,18.5853328705,204.0,526.0,0.0
1,0,1,0.0,,,0.0,1.0,2691.0,46371.0,1.0,0,1502178740,1,0.5,1.0,4.7,5,1,1,0,1,0,0.0,1.0,0.0,,,,0.0,562.812927246,12101.0,44959.0,2.0
1,0,1,0.0,,,0.0,8.0,3616.0,61248.0,1.0,0,1502178740,1,0.04,0.0,5.0,1,1,1,0,1,0,0.25,0.5,0.25,,,,0.0,204.887908936,16242.0,59835.0,0.0
1,0,1,0.0,,,0.0,1.0,3582.0,61585.0,1.0,0,1502178740,1,0.03,0.0,5.0,1,1,1,0,1,1,0.0,1.0,0.0,,,,2.0,207.681213379,16263.0,60173.0,2.0
1,0,1,0.0,,,0.0,,,,,0,1502178740,1,0.0,0.0,4.8,5,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,137.609619141,,,
1,0,1,1.0,1502245201.0,1502072401.0,86400.0,7.0,3639.0,68547.0,1.0,0,1502178740,1,0.9,1.0,4.2,5,1,1,0,1,0,0.0,0.75,0.25,0.67,63.5555555556,68.3333333333,0.0,155.304824829,16641.0,62117.0,1.0
1,0,1,1.0,1502146800.0,1502179200.0,5.67,1.0,607.0,6503.0,1.0,0,1502178740,1,0.03,0.0,5.0,3,0,1,1,1,0,0.0,1.0,0.0,,,,2.0,20.351272583,1454.0,5982.0,0.0
1,0,1,0.0,,,0.0,8.0,3602.0,67858.0,1.0,0,1502178740,1,0.03,0.0,5.0,2,1,1,0,1,0,0.25,0.5,0.25,,,,0.0,202.076675415,16449.0,61206.0,0.0
1,0,1,0.0,,,0.0,1.0,3511.0,66611.0,1.0,0,1502178740,1,0.04,0.0,4.8,4,0,1,0,0,0,1.0,0.0,0.0,,,,2.0,203.919342041,16427.0,61142.0,0.0
1,0,1,1.0,1502143200.0,1502182800.0,6.67,1.0,3572.0,67690.0,1.0,0,1502178740,1,0.06,0.0,4.2,4,0,1,0,0,1,0.0,1.0,0.0,0.45,26.2222222222,58.1428571429,2.0,197.27545166,16490.0,61375.0,0.0
1,0,1,1.0,1502137800.0,1502186400.0,7.67,1.0,3537.0,66768.0,1.0,0,1502178740,1,0.07,0.0,4.8,5,0,1,0,0,0,1.0,0.0,0.0,,,,2.0,206.737380981,16407.0,60984.0,0.0
1,0,1,1.0,1502155800.0,1502166600.0,2.17,1.0,800.0,1094.0,0.0,0,1502178740,1,0.04,0.0,4.4,5,0,1,1,0,1,1.0,0.0,0.0,,,,2.0,5.29755401611,239.0,1142.0,0.0
1,0,1,1.0,1502150400.0,1502172000.0,3.66,1.0,3656.0,62312.0,1.0,0,1502178740,1,0.07,0.0,4.5,5,1,1,0,1,1,0.25,0.75,0.0,0.29,8.33333333333,40.4285714286,2.0,204.987609863,16392.0,60899.0,2.0
1,0,1,1.0,1502139600.0,1502186400.0,7.66,1.0,3480.0,66861.0,1.0,0,1502178740,1,0.06,0.0,3.0,2,0,1,0,0,0,0.333333333333,0.666666666667,0.0,,,,2.0,196.85105896,16617.0,62144.0,0.0
1,0,1,1.0,1502136000.0,1502175600.0,4.66,1.0,3532.0,66736.0,1.0,0,1502178740,1,0.04,0.0,4.5,5,0,1,0,1,0,1.0,0.0,0.0,,,,2.0,206.120162964,16411.0,61016.0,0.0
1,0,1,1.0,1502146800.0,1502172000.0,3.66,8.0,,,,0,1502178740,1,0.0,0.0,4.8,5,0,0,0,0,0,0.2,0.6,0.2,,,,,84.7113647461,,,
1,0,1,0.0,,,0.0,8.0,3664.0,62447.0,1.0,0,1502178740,1,0.0,0.0,5.0,1,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,208.572601318,16421.0,61034.0,
1,0,1,0.0,,,0.0,8.0,4150.0,66731.0,1.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,,,,,,,,230.222518921,16982.0,61578.0,
1,0,1,0.0,,,0.0,8.0,873.0,1069.0,0.0,0,1502178740,1,0.04,0.0,3.9,5,0,1,0,0,1,0.333333333333,0.666666666667,0.0,,,,2.0,28.7521896362,407.0,1146.0,0.0
1,0,1,0.0,,,0.0,1.0,2650.0,3650.0,0.0,0,1502178740,1,0.8,0.9,5.0,2,1,1,0,1,0,0.0,0.666666666667,0.333333333333,,,,2.0,11.6459417343,726.0,3698.0,0.0
1,0,1,1.0,1502154000.0,1502164800.0,1.66,1.0,320.0,424.0,0.0,0,1502178740,1,0.04,0.0,3.8,5,0,1,1,0,1,1.0,0.0,0.0,,,,2.0,15.2839632034,83.0,494.0,0.0
1,0,1,0.0,,,0.0,1.0,462.0,569.0,0.0,0,1502178740,1,0.04,0.0,4.16723300971,0,0,1,0,0,0,0.0,1.0,0.0,,,,2.0,18.4742774963,223.0,569.0,0.0
1,0,1,0.0,,,0.0,1.0,3140.0,4130.0,0.0,0,1502178740,1,0.8,0.85,4.2,4,0,1,0,0,0,0.0,1.0,0.0,,,,1.0,29.908870697,949.0,4347.0,0.0
1,0,1,0.0,,,0.0,1.0,1813.0,2150.0,0.0,0,1502178740,1,0.05,0.0,4.16723300971,0,0,1,0,1,0,0.0,0.666666666667,0.333333333333,,,,2.0,77.1008224487,755.0,2143.0,0.0
1,0,1,1.0,1502150400.0,1502175600.0,4.66,1.0,378.0,501.0,0.0,0,1502178740,1,0.06,0.0,5.0,1,0,1,0,0,0,0.0,1.0,0.0,,,,2.0,11.9690599442,199.0,501.0,0.0
1,0,1,0.0,,,0.0,1.0,476.0,656.0,0.0,0,1502178740,1,0.04,0.0,5.0,2,0,1,0,1,1,0.0,1.0,0.0,,,,2.0,9.69533157349,131.0,656.0,2.0
1,0,1,1.0,1502150400.0,1502181000.0,6.16,2.0,494.0,650.0,0.0,0,1502178740,1,0.05,0.0,5.0,5,0,1,0,0,0,0.0,0.0,1.0,,,,0.0,16.0140686035,188.0,678.0,0.0
1,0,1,1.0,1502146800.0,1502177400.0,5.16,1.0,270.0,379.0,0.0,0,1502178740,1,0.08,0.0,4.16723300971,0,0,1,0,0,0,0.0,1.0,0.0,,,,0.0,13.4495401382,69.0,439.0,0.0
1,0,1,0.0,,,0.0,2.0,518.0,718.0,0.0,0,1502178740,1,0.72,0.91,4.16723300971,0,0,1,0,1,0,0.0,0.0,1.0,,,,0.0,9.17698860168,216.0,771.0,2.0
1,0,1,1.0,1502148600.0,1502175600.0,4.66,1.0,311.0,407.0,0.0,0,1502178740,1,0.07,0.0,5.0,2,0,1,0,0,0,0.0,0.666666666667,0.333333333333,,,,2.0,15.5043992996,121.0,407.0,0.0
1,0,1,0.0,,,0.0,2.0,719.0,6610.0,1.0,0,1502178740,1,0.8,0.9,4.4,5,1,1,1,1,0,0.0,1.0,0.0,,,,2.0,9.44186687469,1453.0,5621.0,0.0
1,0,1,1.0,1502155800.0,1502166600.0,2.16,1.0,545.0,758.0,0.0,0,1502178740,1,0.03,0.0,3.9,5,0,1,1,0,1,1.0,0.0,0.0,,,,2.0,3.95450019836,225.0,898.0,0.0
1,0,1,1.0,1502146800.0,1502175600.0,4.66,1.0,371.0,492.0,0.0,0,1502178740,1,0.06,0.0,4.2,5,0,1,0,0,0,0.0,0.666666666667,0.333333333333,,,,2.0,11.7520627975,197.0,492.0,0.0
1,0,1,0.0,,,0.0,1.0,384.0,539.0,0.0,0,1502178740,1,0.07,0.0,4.4,5,0,1,1,0,1,1.0,0.0,0.0,,,,2.0,10.6570472717,109.0,539.0,0.0
1,0,1,0.0,,,0.0,8.0,611.0,742.0,0.0,0,1502178740,1,0.02,0.0,4.3,10,1,1,1,1,1,0.25,0.5,0.25,,,,0.0,28.0281162262,289.0,742.0,0.0
1,0,1,1.0,1502146800.0,1502179200.0,5.66,1.0,300.0,414.0,0.0,0,1502178740,1,0.05,0.0,4.16723300971,0,0,1,1,0,1,0.0,0.0,1.0,,,,0.0,14.6994190216,68.0,414.0,0.0
1,0,1,1.0,1502139600.0,1502175600.0,4.66,1.0,678.0,5262.0,1.0,0,1502178740,1,0.8,0.89,4.4,5,1,1,0,1,0,0.0,1.0,0.0,,,,0.0,28.1520786285,1469.0,5973.0,1.0
1,0,1,1.0,1502146800.0,1502177400.0,5.16,1.0,326.0,440.0,0.0,0,1502178740,1,0.06,0.0,5.0,1,0,1,0,0,1,0.0,0.0,1.0,,,,2.0,16.5263500214,100.0,441.0,0.0
1,0,1,1.0,1502146800.0,1502172000.0,3.66,1.0,2715.0,3574.0,0.0,0,1502178740,1,0.04,0.0,4.16723300971,0,0,1,0,0,1,0.0,1.0,0.0,,,,2.0,25.8289432526,874.0,4085.0,2.0
1,0,1,1.0,1502150400.0,1502175600.0,4.66,8.0,281.0,373.0,0.0,0,1502178740,1,0.0,0.0,5.0,5,0,0,0,0,0,0.0,0.666666666667,0.333333333333,,,,,16.0604877472,88.0,373.0,
1,0,1,1.0,1502146800.0,1502175600.0,4.66,1.0,606.0,783.0,0.0,0,1502178740,1,0.07,0.0,4.0,1,0,1,0,0,0,0.0,1.0,0.0,,,,2.0,11.2126579285,251.0,778.0,0.0
1,0,1,1.0,1502150400.0,1502172000.0,3.66,1.0,572.0,794.0,0.0,0,1502178740,1,0.04,0.5,4.25,15,1,1,0,0,1,0.0,1.0,0.0,0.5,13.1111111111,48.5714285714,0.0,9.28597640991,174.0,794.0,2.0
1,0,1,1.0,1502152200.0,1502179200.0,5.66,1.0,553.0,693.0,0.0,0,1502178740,1,0.06,0.0,4.5,5,0,1,1,0,1,1.0,0.0,0.0,0.0,7.16666666667,10.5714285714,2.0,17.6655235291,281.0,693.0,0.0
1,0,1,0.0,,,0.0,8.0,569.0,712.0,0.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,,,,,,,,25.2943515778,313.0,860.0,
1,0,1,1.0,1502150400.0,1502222400.0,17.66,1.0,648.0,7715.0,1.0,0,1502178740,1,0.06,0.0,4.16723300971,0,0,1,0,0,0,0.0,1.0,0.0,,,,2.0,75.7989273071,1612.0,5681.0,0.0
1,0,1,0.0,,,0.0,1.0,1263.0,16769.0,1.0,0,1502178740,1,0.81,0.98,1.0,1,0,1,0,1,1,0.333333333333,0.666666666667,0.0,,,,0.0,35.9380187988,3598.0,16247.0,0.0
1,0,1,1.0,1502146800.0,1502177400.0,5.16,1.0,214.0,290.0,0.0,0,1502178740,1,0.07,0.0,5.0,1,0,1,0,0,0,1.0,0.0,0.0,,,,2.0,13.5108184814,98.0,290.0,0.0
1,0,1,1.0,1502150400.0,1502175600.0,4.66,2.0,1354.0,26318.0,1.0,0,1502178740,1,0.69,0.84,4.16723300971,0,0,1,0,1,0,0.333333333333,0.666666666667,0.0,,,,0.0,39.8691177368,5352.0,25019.0,0.0
1,0,1,0.0,,,0.0,8.0,1808.0,32657.0,1.0,0,1502178740,1,0.61,0.9,4.6,5,0,0,0,0,0,0.2,0.6,0.2,,,,0.0,395.698242188,7967.0,32186.0,0.0
1,0,1,0.0,,,0.0,2.0,631.0,4992.0,1.0,0,1502178740,1,0.71,0.9,3.4,5,0,1,0,0,0,0.0,0.666666666667,0.333333333333,,,,0.0,23.2839641571,1030.0,4856.0,0.0
1,0,1,1.0,1502139600.0,1502164800.0,1.66,1.0,821.0,1007.0,0.0,0,1502178740,1,0.03,0.0,4.5,15,1,1,1,0,1,1.0,0.0,0.0,0.32,15.2777777778,39.1428571429,2.0,26.1093082428,407.0,1083.0,0.0
